Gene_Name	Drug_Name	Interaction_Type	Source	Gene_Categories
CYP2D6	Tolterodine		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	GARLIC		NCI	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	MODAFINIL		NCI	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	MODAFINIL		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Modafinil		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	METHYLPHENIDATE		NCI	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	PERHEXILINE		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Imipramine		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Trimipramine		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	TRIMIPRAMINE		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Citalopram		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	ARIPIPRAZOLE		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Aripiprazole		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	TERBINAFINE		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	AMPHETAMINE		NCI	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	TETRABENAZINE		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Tetrabenazine		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	STREPTOZOTOCIN		NCI	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Protriptyline		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	PROTRIPTYLINE		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Eliglustat		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Propafenone		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Paliperidone		DrugBank	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	NORTRIPTYLINE		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Nortriptyline		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	TIOTROPIUM		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	DESLORATADINE		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	VORICONAZOLE		NCI	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	FLECAINIDE		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	MEXILETINE		NCI	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	MEXILETINE		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Ondansetron		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Clomipramine		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	CLOMIPRAMINE		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	MAPROTILINE		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	ACTH		NCI	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Vortioxetine		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Cevimeline		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Rucaparib		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	ZUCLOPENTHIXOL		PharmGKB	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Quinine Sulfate		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Amitriptyline		FDA	Cytochrome p450,drug metabolism,druggable genome
CYP2D6	Brexpiprazole		FDA	Cytochrome p450,drug metabolism,druggable genome
NAGA	Glycerol		DrugBank	Druggable genome
MST1R	MGCD265	inhibitor	TALC	Cell surface,druggable genome,kinase,serine threonine kinase,tyrosine kinase
MST1R	MGCD265		TdgClinicalTrial	Cell surface,druggable genome,kinase,serine threonine kinase,tyrosine kinase
MST1R	MGCD-265	inhibitor	ChemblInteractions	Cell surface,druggable genome,kinase,serine threonine kinase,tyrosine kinase
MST1R	BMS-777607	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome,kinase,serine threonine kinase,tyrosine kinase
MST1R	MK-2461	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome,kinase,serine threonine kinase,tyrosine kinase
MST1R	FORETINIB	inhibitor	TALC	Cell surface,druggable genome,kinase,serine threonine kinase,tyrosine kinase
MST1R	MK-8033	inhibitor	ChemblInteractions	Cell surface,druggable genome,kinase,serine threonine kinase,tyrosine kinase
AMT	Tetrahydrofolic acid	cofactor	DrugBank	
AMT	NADH		DrugBank	
ATF4	VITAMIN E		NCI	Transcription factor binding,transcription factor complex
TIE1	CP-459632	inhibitor	ChemblInteractions	Druggable genome,kinase,tyrosine kinase
SULT1A2	STREPTOZOTOCIN		NCI	Druggable genome
SULT1A2	CONJUGATED ESTROGENS		PharmGKB	Druggable genome
TUFM	Guanosine-5'-Diphosphate		DrugBank	
SLC5A11	PHLORIZIN	inhibitor	GuideToPharmacologyInteractions	Druggable genome,transporter
WRN	UREA		NCI	Dna repair
WRN	CAMPTOTHECIN		NCI	Dna repair
WRN	BLEOMYCIN		NCI	Dna repair
CRHR1	SAUVAGINE	agonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	UROCORTIN 1	agonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	UROCORTIN 1	agonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	UROCORTIN 2	agonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	ANTALARMIN	antagonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	DMP696	antagonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	SSR125543A	antagonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	SSR125543	antagonist	TTD	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	SSR125543	antagonist	ChemblInteractions	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	CRF-1 ANTAGONIST	antagonist	TTD	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	PEXACERFONT	antagonist	TTD	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	PEXACERFONT	antagonist	ChemblInteractions	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	GW876008	antagonist	TTD	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	EMICERFONT	antagonist	ChemblInteractions	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	VERUCERFONT	antagonist	ChemblInteractions	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	GSK561679	antagonist	TTD	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	CP-316,311	antagonist	TTD	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	ONO-2333Ms	antagonist	ChemblInteractions	Druggable genome,g protein coupled receptor,ion channel,transporter
CRHR1	FLUOXETINE		PharmGKB	Druggable genome,g protein coupled receptor,ion channel,transporter
DPP8	COMPOUND 18 [PMID: 15664838]	inhibitor	GuideToPharmacologyInteractions	Druggable genome,protease
DPP8	COMPOUND 24DD [PMID: 20684603]	inhibitor	GuideToPharmacologyInteractions	Druggable genome,protease
DHODH	Leflunomide	inhibitor	DrugBank	Drug resistance,druggable genome
DHODH	LEFLUNOMIDE	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome
DHODH	LEFLUNOMIDE		TEND	Drug resistance,druggable genome
DHODH	LEFLUNOMIDE		PharmGKB	Drug resistance,druggable genome
DHODH	LEFLUNOMIDE		TdgClinicalTrial	Drug resistance,druggable genome
DHODH	LEFLUNOMIDE	inhibitor	ChemblInteractions	Drug resistance,druggable genome
DHODH	Atovaquone	inhibitor	DrugBank	Drug resistance,druggable genome
DHODH	TERIFLUNOMIDE	inhibitor	ChemblInteractions	Drug resistance,druggable genome
DHODH	TERIFLUNOMIDE	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome
DHODH	Teriflunomide	inhibitor	DrugBank	Drug resistance,druggable genome
DHODH	TERIFLUNOMIDE		TdgClinicalTrial	Drug resistance,druggable genome
DHODH	3-{[(3-FLUORO-3'-METHOXYBIPHENYL-4-YL)AMINO]CARBONYL}THIOPHENE-2-CARBOXYLIC ACID		DrugBank	Drug resistance,druggable genome
DHODH	Brequinar Analog		DrugBank	Drug resistance,druggable genome
DHODH	(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide		DrugBank	Drug resistance,druggable genome
DHODH	Orotic Acid		DrugBank	Drug resistance,druggable genome
DHODH	5-(AMINOCARBONYL)-1,1':4',1''-TERPHENYL-3-CARBOXYLICACID		DrugBank	Drug resistance,druggable genome
DHODH	Decylamine-N,N-Dimethyl-N-Oxide		DrugBank	Drug resistance,druggable genome
DHODH	5-methyl-N-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine		DrugBank	Drug resistance,druggable genome
DHODH	SC12267		DrugBank	Drug resistance,druggable genome
DHODH	VIDOFLUDIMUS		TdgClinicalTrial	Drug resistance,druggable genome
DHODH	Lauryl Dimethylamine-N-Oxide		DrugBank	Drug resistance,druggable genome
DHODH	3-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)THIOPHENE-2-CARBOXYLIC ACID		DrugBank	Drug resistance,druggable genome
DHODH	6-Fluoro-2-(2'-Fluoro-1,1'-Biphenyl-4-Yl)-3-Methylquinoline-4-Carboxylic Acid		DrugBank	Drug resistance,druggable genome
DHODH	2-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENT-1-ENE-1-CARBOXYLIC ACID		DrugBank	Drug resistance,druggable genome
DHODH	N-anthracen-2-yl-5-methyl[1,2,4]triazolo[1,5-a]pyrimidin-7-amine		DrugBank	Drug resistance,druggable genome
DHODH	(2Z)-2-cyano-N-(3'-ethoxybiphenyl-4-yl)-3-hydroxybut-2-enamide		DrugBank	Drug resistance,druggable genome
DHODH	(2Z)-N-biphenyl-4-yl-2-cyano-3-hydroxybut-2-enamide		DrugBank	Drug resistance,druggable genome
DHODH	(2Z)-2-cyano-N-(2,2'-dichlorobiphenyl-4-yl)-3-hydroxybut-2-enamide		DrugBank	Drug resistance,druggable genome
HFE	EPOETIN ALFA		PharmGKB	Cell surface,druggable genome,external side of plasma membrane
ALMS1	GLYCINE	agonist	GuideToPharmacologyInteractions	Tumor suppressor
ALMS1	TAURINE	agonist	GuideToPharmacologyInteractions	Tumor suppressor
ALMS1	IVERMECTIN	agonist	GuideToPharmacologyInteractions	Tumor suppressor
ALMS1	β-ALANINE	agonist	GuideToPharmacologyInteractions	Tumor suppressor
ALMS1	ZN2+	allosteric modulator	GuideToPharmacologyInteractions	Tumor suppressor
ALMS1	ETHANOL	allosteric modulator	GuideToPharmacologyInteractions	Tumor suppressor
ALMS1	ATROPINE	antagonist	GuideToPharmacologyInteractions	Tumor suppressor
ALMS1	TROPISETRON	antagonist	GuideToPharmacologyInteractions	Tumor suppressor
ALMS1	PICROTOXININ	channel blocker	GuideToPharmacologyInteractions	Tumor suppressor
KCNJ3	Halothane	inhibitor	DrugBank	Cell surface,druggable genome,external side of plasma membrane,ion channel,transporter
KCNJ3	ML297	activator	GuideToPharmacologyInteractions	Cell surface,druggable genome,external side of plasma membrane,ion channel,transporter
KCNJ3	BA2+	channel blocker	GuideToPharmacologyInteractions	Cell surface,druggable genome,external side of plasma membrane,ion channel,transporter
KCNJ3	CLOZAPINE		NCI	Cell surface,druggable genome,external side of plasma membrane,ion channel,transporter
KCNJ3	FLUPIRTINE		TdgClinicalTrial	Cell surface,druggable genome,external side of plasma membrane,ion channel,transporter
KCNJ3	THYROTROPIN		NCI	Cell surface,druggable genome,external side of plasma membrane,ion channel,transporter
MST1	RETINOIC ACID		NCI	Druggable genome,kinase,protease,serine threonine kinase
FARSA	L-Phenylalanine		DrugBank	
PTPRF	ILLUDALIC ACID	inhibitor	GuideToPharmacologyInteractions	Druggable genome,protein phosphatase
PTPRF	ERLOTINIB HYDROCHLORIDE		CIViC	Druggable genome,protein phosphatase
SULT1A1	ACETAMINOPHEN		PharmGKB	Druggable genome
SULT1A1	P-Nitrophenol		DrugBank	Druggable genome
SULT1A1	MINOXIDIL		PharmGKB	Druggable genome
SULT1A1	CONJUGATED ESTROGENS		PharmGKB	Druggable genome
SULT1A1	ESTROGENS		PharmGKB	Druggable genome
SULT1A1	Adenosine-3'-5'-Diphosphate		DrugBank	Druggable genome
PKD1L3	LEFLUNOMIDE		PharmGKB	Cell surface,druggable genome,ion channel,transporter
MAPT	Paclitaxel		DrugBank	Druggable genome,kinase,protease
MAPT	Docetaxel		DrugBank	Druggable genome,kinase,protease
DHRS11	2'-Monophosphoadenosine 5'-Diphosphoribose		DrugBank	Druggable genome,short chain dehydrogenase reductase
GLDN	LETROZOLE		PharmGKB	
GLDN	EXEMESTANE		PharmGKB	
GLDN	ANASTROZOLE		PharmGKB	
ANKK1	OLANZAPINE		PharmGKB	Druggable genome,kinase,serine threonine kinase
ANKK1	RISPERIDONE		PharmGKB	Druggable genome,kinase,serine threonine kinase
ANKK1	ARIPIPRAZOLE		PharmGKB	Druggable genome,kinase,serine threonine kinase
ANKK1	NEMONAPRIDE		PharmGKB	Druggable genome,kinase,serine threonine kinase
ANKK1	CLOZAPINE		PharmGKB	Druggable genome,kinase,serine threonine kinase
ANKK1	ETHANOL		PharmGKB	Druggable genome,kinase,serine threonine kinase
ANKK1	BUPROPION		PharmGKB	Druggable genome,kinase,serine threonine kinase
RPL8	Alpha-Hydroxy-Beta-Phenyl-Propionic Acid		DrugBank	
RPL8	Puromycin		DrugBank	
RPL8	Anisomycin		DrugBank	
AS3MT	ARSENITE		PharmGKB	
PBRM1	Everolimus		CGI	Clinically actionable
PPP3R1	ISA247		DrugBank	Protein phosphatase
PPP3R1	MYRISTIC ACID		DrugBank	Protein phosphatase
SCMH1	Beta-Mercaptoethanol		DrugBank	
CALR	GENTAMICIN		NCI	Cell surface,drug resistance,druggable genome,external side of plasma membrane,tumor suppressor
CALR	RETINOIC ACID		NCI	Cell surface,drug resistance,druggable genome,external side of plasma membrane,tumor suppressor
CALR	RETINOID		NCI	Cell surface,drug resistance,druggable genome,external side of plasma membrane,tumor suppressor
CALR	Melatonin		DrugBank	Cell surface,drug resistance,druggable genome,external side of plasma membrane,tumor suppressor
CALR	Tenecteplase		DrugBank	Cell surface,drug resistance,druggable genome,external side of plasma membrane,tumor suppressor
CALR	OLTIPRAZ		NCI	Cell surface,drug resistance,druggable genome,external side of plasma membrane,tumor suppressor
PLTP	SIMVASTATIN		NCI	Druggable genome,transporter
PLTP	VITAMIN E		NCI	Druggable genome,transporter
PLTP	ALPHA-TOCOPHEROL		NCI	Druggable genome,transporter
NUDT9	Beta-D-Glucose		DrugBank	
MARK3	7-HYDROXYSTAUROSPORINE	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase
HP	PYRIDOXINE		NCI	Druggable genome,protease
HP	17 BETA-ESTRADIOL		NCI	Druggable genome,protease
HP	STREPTOZOTOCIN		NCI	Druggable genome,protease
GCDH	Flavin adenine dinucleotide		DrugBank	
PISD	Phosphatidyl serine		DrugBank	
CTSA	BOCEPREVIR	inhibitor	GuideToPharmacologyInteractions	Druggable genome,protease
CTSA	TELAPREVIR	inhibitor	GuideToPharmacologyInteractions	Druggable genome,protease
GPX1	Glutathione		DrugBank	Druggable genome,protease,protease inhibitor
GPX1	Glutathione	cofactor	DrugBank	Druggable genome,protease,protease inhibitor
RFC1	PRALATREXATE		ClearityFoundationClinicalTrial	Dna repair
P4HTM	ROXADUSTAT	inhibitor	ChemblInteractions	Druggable genome
P4HTM	DAPRODUSTAT	inhibitor	ChemblInteractions	Druggable genome
P4HTM	Vitamin C		DrugBank	Druggable genome
NDUFAF2	ME-344	inhibitor	ChemblInteractions	
NDUFAF2	METFORMIN HYDROCHLORIDE	inhibitor	ChemblInteractions	
NDUFAF2	NV-128	inhibitor	ChemblInteractions	
OGFOD2	Vitamin C		DrugBank	
GSTM1	CHLORAMBUCIL		NCI	Druggable genome
GSTM1	DICUMAROL		NCI	Druggable genome
GSTM1	PREDNISONE		NCI	Druggable genome
GSTM1	METHOTREXATE		NCI	Druggable genome
GSTM1	TROGLITAZONE		NCI	Druggable genome
GSTM1	SULFORAPHANE		NCI	Druggable genome
GSTM1	CURCUMIN		NCI	Druggable genome
GSTM1	DOCETAXEL		NCI	Druggable genome
GSTM1	Glutathione		DrugBank	Druggable genome
GSTM1	XANTHOPHYLLS		NCI	Druggable genome
GSTM1	Fluorotryptophane		DrugBank	Druggable genome
GSTM1	CPT-11		NCI	Druggable genome
GSTM1	NITROGLYCERIN		NCI	Druggable genome
IVD	Flavin adenine dinucleotide		DrugBank	
NMT1	(1-Methyl-1h-Imidazol-2-Yl)-(3-Methyl-4-{3-[(Pyridin-3-Ylmethyl)-Amino]-Propoxy}-Benzofuran-2-Yl)-Methanone		DrugBank	Druggable genome
DALRD3	MYCOPHENOLIC ACID		PharmGKB	
PSMA5	OPROZOMIB	inhibitor	ChemblInteractions	Druggable genome,protease,tumor suppressor
PSMA5	MARIZOMIB	inhibitor	ChemblInteractions	Druggable genome,protease,tumor suppressor
PSMA5	CARFILZOMIB	inhibitor	ChemblInteractions	Druggable genome,protease,tumor suppressor
PSMA5	CARFILZOMIB	inhibitor	MyCancerGenome	Druggable genome,protease,tumor suppressor
PSMA5	IXAZOMIB CITRATE	inhibitor	ChemblInteractions	Druggable genome,protease,tumor suppressor
PSMA5	BORTEZOMIB	inhibitor	MyCancerGenome	Druggable genome,protease,tumor suppressor
PSMA5	BORTEZOMIB	inhibitor	ChemblInteractions	Druggable genome,protease,tumor suppressor
NSF	1-Ethyl-Pyrrolidine-2,5-Dione		DrugBank	
HSD17B11	Aetiocholanolone		DrugBank	Druggable genome,short chain dehydrogenase reductase
ALDH2	DISULFIRAM		TdgClinicalTrial	Druggable genome
ALDH2	Disulfiram	inhibitor	DrugBank	Druggable genome
ALDH2	DISULFIRAM		TEND	Druggable genome
ALDH2	DISULFIRAM	inhibitor	ChemblInteractions	Druggable genome
ALDH2	PRUNETIN	inhibitor	GuideToPharmacologyInteractions	Druggable genome
ALDH2	Daidzin		DrugBank	Druggable genome
ALDH2	NADH		DrugBank	Druggable genome
ALDH2	Crotonaldehyde		DrugBank	Druggable genome
ALDH2	ETHANOL		NCI	Druggable genome
AKR1C3	4-Androstenedione	inducer	DrugBank	Druggable genome
AKR1C3	TOLFENAMIC ACID	inhibitor	GuideToPharmacologyInteractions	Druggable genome
AKR1C3	Bimatoprost		DrugBank	Druggable genome
AKR1C3	Rutin		DrugBank	Druggable genome
AKR1C3	3-CARBOXAMIDO-1,3,5(10)-ESTRATRIEN-17(R)-SPIRO-2'(5',5'-DIMETHYL-6'OXO)TETRAHYDROPYRAN		DrugBank	Druggable genome
AKR1C3	Flufenamic Acid		DrugBank	Druggable genome
AKR1C3	TESTOSTERONE		NCI	Druggable genome
AKR1C3	(5e,13e)-9,15-Dihydroxy-11-Oxoprosta-5,13-Dien-1-Oicacid		DrugBank	Druggable genome
AKR1C3	2'-Monophosphoadenosine 5'-Diphosphoribose		DrugBank	Druggable genome
AKR1C3	NADH		DrugBank	Druggable genome
GSTM4	S-Hexylglutathione		DrugBank	Druggable genome
GSTM4	CISPLATIN		PharmGKB	Druggable genome
GSTM4	Glutathione		DrugBank	Druggable genome
MAPKAPK3	COMPOUND 16 [PMID: 17480064]	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
MAPKAPK3	2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE		DrugBank	Druggable genome,kinase,serine threonine kinase
MAPKAPK3	2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE		DrugBank	Druggable genome,kinase,serine threonine kinase
B4GALT2	N-Acetyl-D-glucosamine		DrugBank	
CKB	Creatine	ligand	DrugBank	Kinase
ATP2A1	CELECOXIB		PharmGKB	Abc transporter,druggable genome,transporter
ATP2A1	(6AR,11AS,11BR)-10-ACETYL-9-HYDROXY-7,7-DIMETHYL-2,6,6A,7,11A,11B-HEXAHYDRO-11H-PYRROLO[1',2':2,3]ISOINDOLO[4,5,6-CD]INDOL-11-ONE		DrugBank	Abc transporter,druggable genome,transporter
ATP2A1	Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate		DrugBank	Abc transporter,druggable genome,transporter
ATP2A1	2,5-DI-(TERT-BUTYL)-1,4,BENZOHYDROQUINONE		DrugBank	Abc transporter,druggable genome,transporter
GNAT1	Hydroxydimethylarsine Oxide		DrugBank	
GNAT1	Guanosine-5'-Diphosphate		DrugBank	
RHOA	Guanosine-5'-Diphosphate		DrugBank	Cell surface,clinically actionable,kinase,serine threonine kinase,tumor suppressor
RXRA	ETRETINATE	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
RXRA	Etretinate	agonist	DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
RXRA	BEXAROTENE	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
RXRA	BEXAROTENE	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
